"","interaction_name","pathway_name","ligand","receptor","agonist","antagonist","co_A_receptor","co_I_receptor","evidence","annotation","interaction_name_2"
"COL9A2_ITGAV_ITGB8","COL9A2_ITGAV_ITGB8","COLLAGEN","Col9a2","ITGAV_ITGB8","","","","","KEGG: mmu04512","ECM-Receptor","Col9a2  - (Itgav+Itgb8)"
"COL9A3_ITGAV_ITGB8","COL9A3_ITGAV_ITGB8","COLLAGEN","Col9a3","ITGAV_ITGB8","","","","","KEGG: mmu04512","ECM-Receptor","Col9a3  - (Itgav+Itgb8)"
"LAMA3_ITGA6_ITGB4","LAMA3_ITGA6_ITGB4","LAMININ","Lama3","ITGA6_ITGB4","","","","","KEGG: mmu04512","ECM-Receptor","Lama3  - (Itga6+Itgb4)"
"LAMB1_ITGA6_ITGB4","LAMB1_ITGA6_ITGB4","LAMININ","Lamb1","ITGA6_ITGB4","","","","","KEGG: mmu04512","ECM-Receptor","Lamb1  - (Itga6+Itgb4)"
"LAMB2_ITGA6_ITGB4","LAMB2_ITGA6_ITGB4","LAMININ","Lamb2","ITGA6_ITGB4","","","","","KEGG: mmu04512","ECM-Receptor","Lamb2  - (Itga6+Itgb4)"
"LAMB3_ITGA6_ITGB4","LAMB3_ITGA6_ITGB4","LAMININ","Lamb3","ITGA6_ITGB4","","","","","KEGG: mmu04512","ECM-Receptor","Lamb3  - (Itga6+Itgb4)"
"LAMC1_ITGA6_ITGB4","LAMC1_ITGA6_ITGB4","LAMININ","Lamc1","ITGA6_ITGB4","","","","","KEGG: mmu04512","ECM-Receptor","Lamc1  - (Itga6+Itgb4)"
"LAMC2_ITGA6_ITGB4","LAMC2_ITGA6_ITGB4","LAMININ","Lamc2","ITGA6_ITGB4","","","","","KEGG: mmu04512","ECM-Receptor","Lamc2  - (Itga6+Itgb4)"
"LAMC3_ITGA6_ITGB4","LAMC3_ITGA6_ITGB4","LAMININ","Lamc3","ITGA6_ITGB4","","","","","KEGG: mmu04512","ECM-Receptor","Lamc3  - (Itga6+Itgb4)"
"COL1A1_SDC1","COL1A1_SDC1","COLLAGEN","Col1a1","Sdc1","","","","","KEGG: mmu04512","ECM-Receptor","Col1a1  - Sdc1"
"COL4A1_SDC1","COL4A1_SDC1","COLLAGEN","Col4a1","Sdc1","","","","","KEGG: mmu04512","ECM-Receptor","Col4a1  - Sdc1"
"COL4A3_SDC1","COL4A3_SDC1","COLLAGEN","Col4a3","Sdc1","","","","","KEGG: mmu04512","ECM-Receptor","Col4a3  - Sdc1"
"COL4A4_SDC1","COL4A4_SDC1","COLLAGEN","Col4a4","Sdc1","","","","","KEGG: mmu04512","ECM-Receptor","Col4a4  - Sdc1"
"COL4A5_SDC1","COL4A5_SDC1","COLLAGEN","Col4a5","Sdc1","","","","","KEGG: mmu04512","ECM-Receptor","Col4a5  - Sdc1"
"COL9A2_SDC1","COL9A2_SDC1","COLLAGEN","Col9a2","Sdc1","","","","","KEGG: mmu04512","ECM-Receptor","Col9a2  - Sdc1"
"COL9A3_SDC1","COL9A3_SDC1","COLLAGEN","Col9a3","Sdc1","","","","","KEGG: mmu04512","ECM-Receptor","Col9a3  - Sdc1"
"TNR_SDC1","TNR_SDC1","TENASCIN","Tnr","Sdc1","","","","","KEGG: mmu04512","ECM-Receptor","Tnr  - Sdc1"
"TNN_SDC1","TNN_SDC1","TENASCIN","Tnn","Sdc1","","","","","KEGG: mmu04512","ECM-Receptor","Tnn  - Sdc1"
"TNXB_SDC1","TNXB_SDC1","TENASCIN","Tnxb","Sdc1","","","","","KEGG: mmu04512","ECM-Receptor","Tnxb  - Sdc1"
"THBS3_SDC1","THBS3_SDC1","THBS","Thbs3","Sdc1","","","","","KEGG: mmu04512","ECM-Receptor","Thbs3  - Sdc1"
"COMP_SDC1","COMP_SDC1","THBS","Comp","Sdc1","","","","","KEGG: mmu04512","ECM-Receptor","Comp  - Sdc1"
"COL1A1_SDC4","COL1A1_SDC4","COLLAGEN","Col1a1","Sdc4","","","","","KEGG: mmu04512","ECM-Receptor","Col1a1  - Sdc4"
"COL4A1_SDC4","COL4A1_SDC4","COLLAGEN","Col4a1","Sdc4","","","","","KEGG: mmu04512","ECM-Receptor","Col4a1  - Sdc4"
"COL4A3_SDC4","COL4A3_SDC4","COLLAGEN","Col4a3","Sdc4","","","","","KEGG: mmu04512","ECM-Receptor","Col4a3  - Sdc4"
"COL4A4_SDC4","COL4A4_SDC4","COLLAGEN","Col4a4","Sdc4","","","","","KEGG: mmu04512","ECM-Receptor","Col4a4  - Sdc4"
"COL4A5_SDC4","COL4A5_SDC4","COLLAGEN","Col4a5","Sdc4","","","","","KEGG: mmu04512","ECM-Receptor","Col4a5  - Sdc4"
"COL9A2_SDC4","COL9A2_SDC4","COLLAGEN","Col9a2","Sdc4","","","","","KEGG: mmu04512","ECM-Receptor","Col9a2  - Sdc4"
"COL9A3_SDC4","COL9A3_SDC4","COLLAGEN","Col9a3","Sdc4","","","","","KEGG: mmu04512","ECM-Receptor","Col9a3  - Sdc4"
"TNR_SDC4","TNR_SDC4","TENASCIN","Tnr","Sdc4","","","","","KEGG: mmu04512","ECM-Receptor","Tnr  - Sdc4"
"TNN_SDC4","TNN_SDC4","TENASCIN","Tnn","Sdc4","","","","","KEGG: mmu04512","ECM-Receptor","Tnn  - Sdc4"
"TNXB_SDC4","TNXB_SDC4","TENASCIN","Tnxb","Sdc4","","","","","KEGG: mmu04512","ECM-Receptor","Tnxb  - Sdc4"
"THBS3_SDC4","THBS3_SDC4","THBS","Thbs3","Sdc4","","","","","KEGG: mmu04512","ECM-Receptor","Thbs3  - Sdc4"
"COMP_SDC4","COMP_SDC4","THBS","Comp","Sdc4","","","","","KEGG: mmu04512","ECM-Receptor","Comp  - Sdc4"
"LAMA3_SV2A","LAMA3_SV2A","LAMININ","Lama3","Sv2a","","","","","KEGG: mmu04512","ECM-Receptor","Lama3  - Sv2a"
"LAMB1_SV2A","LAMB1_SV2A","LAMININ","Lamb1","Sv2a","","","","","KEGG: mmu04512","ECM-Receptor","Lamb1  - Sv2a"
"LAMB2_SV2A","LAMB2_SV2A","LAMININ","Lamb2","Sv2a","","","","","KEGG: mmu04512","ECM-Receptor","Lamb2  - Sv2a"
"LAMB3_SV2A","LAMB3_SV2A","LAMININ","Lamb3","Sv2a","","","","","KEGG: mmu04512","ECM-Receptor","Lamb3  - Sv2a"
"LAMC1_SV2A","LAMC1_SV2A","LAMININ","Lamc1","Sv2a","","","","","KEGG: mmu04512","ECM-Receptor","Lamc1  - Sv2a"
"LAMC2_SV2A","LAMC2_SV2A","LAMININ","Lamc2","Sv2a","","","","","KEGG: mmu04512","ECM-Receptor","Lamc2  - Sv2a"
"LAMC3_SV2A","LAMC3_SV2A","LAMININ","Lamc3","Sv2a","","","","","KEGG: mmu04512","ECM-Receptor","Lamc3  - Sv2a"
"LAMA3_SV2B","LAMA3_SV2B","LAMININ","Lama3","Sv2b","","","","","KEGG: mmu04512","ECM-Receptor","Lama3  - Sv2b"
"LAMB1_SV2B","LAMB1_SV2B","LAMININ","Lamb1","Sv2b","","","","","KEGG: mmu04512","ECM-Receptor","Lamb1  - Sv2b"
"LAMB2_SV2B","LAMB2_SV2B","LAMININ","Lamb2","Sv2b","","","","","KEGG: mmu04512","ECM-Receptor","Lamb2  - Sv2b"
"LAMB3_SV2B","LAMB3_SV2B","LAMININ","Lamb3","Sv2b","","","","","KEGG: mmu04512","ECM-Receptor","Lamb3  - Sv2b"
"LAMC1_SV2B","LAMC1_SV2B","LAMININ","Lamc1","Sv2b","","","","","KEGG: mmu04512","ECM-Receptor","Lamc1  - Sv2b"
"LAMC2_SV2B","LAMC2_SV2B","LAMININ","Lamc2","Sv2b","","","","","KEGG: mmu04512","ECM-Receptor","Lamc2  - Sv2b"
"LAMC3_SV2B","LAMC3_SV2B","LAMININ","Lamc3","Sv2b","","","","","KEGG: mmu04512","ECM-Receptor","Lamc3  - Sv2b"
"LAMA3_SV2C","LAMA3_SV2C","LAMININ","Lama3","Sv2c","","","","","KEGG: mmu04512","ECM-Receptor","Lama3  - Sv2c"
"LAMB1_SV2C","LAMB1_SV2C","LAMININ","Lamb1","Sv2c","","","","","KEGG: mmu04512","ECM-Receptor","Lamb1  - Sv2c"
"LAMB2_SV2C","LAMB2_SV2C","LAMININ","Lamb2","Sv2c","","","","","KEGG: mmu04512","ECM-Receptor","Lamb2  - Sv2c"
"LAMB3_SV2C","LAMB3_SV2C","LAMININ","Lamb3","Sv2c","","","","","KEGG: mmu04512","ECM-Receptor","Lamb3  - Sv2c"
"LAMC1_SV2C","LAMC1_SV2C","LAMININ","Lamc1","Sv2c","","","","","KEGG: mmu04512","ECM-Receptor","Lamc1  - Sv2c"
"LAMC2_SV2C","LAMC2_SV2C","LAMININ","Lamc2","Sv2c","","","","","KEGG: mmu04512","ECM-Receptor","Lamc2  - Sv2c"
"LAMC3_SV2C","LAMC3_SV2C","LAMININ","Lamc3","Sv2c","","","","","KEGG: mmu04512","ECM-Receptor","Lamc3  - Sv2c"
"VWF_GP1BA_GP1BB_GP5_GP9","VWF_GP1BA_GP1BB_GP5_GP9","VWF","Vwf","GP complex","","","","","KEGG: mmu04512","ECM-Receptor","Vwf  - Gp complex"
"COL1A1_GP6","COL1A1_GP6","COLLAGEN","Col1a1","Gp6","","","","","KEGG: mmu04512","ECM-Receptor","Col1a1  - Gp6"
"COL4A1_GP6","COL4A1_GP6","COLLAGEN","Col4a1","Gp6","","","","","KEGG: mmu04512","ECM-Receptor","Col4a1  - Gp6"
"COL4A3_GP6","COL4A3_GP6","COLLAGEN","Col4a3","Gp6","","","","","KEGG: mmu04512","ECM-Receptor","Col4a3  - Gp6"
"COL4A4_GP6","COL4A4_GP6","COLLAGEN","Col4a4","Gp6","","","","","KEGG: mmu04512","ECM-Receptor","Col4a4  - Gp6"
"COL4A5_GP6","COL4A5_GP6","COLLAGEN","Col4a5","Gp6","","","","","KEGG: mmu04512","ECM-Receptor","Col4a5  - Gp6"
"COL9A2_GP6","COL9A2_GP6","COLLAGEN","Col9a2","Gp6","","","","","KEGG: mmu04512","ECM-Receptor","Col9a2  - Gp6"
"COL9A3_GP6","COL9A3_GP6","COLLAGEN","Col9a3","Gp6","","","","","KEGG: mmu04512","ECM-Receptor","Col9a3  - Gp6"
"AGRN_DAG1","AGRN_DAG1","AGRN","Agrn","Dag1","","","","","KEGG: mmu04512","ECM-Receptor","Agrn  - Dag1"
"HSPG2_DAG1","HSPG2_DAG1","HSPG","Hspg2","Dag1","","","","","KEGG: mmu04512","ECM-Receptor","Hspg2  - Dag1"
"LAMA3_DAG1","LAMA3_DAG1","LAMININ","Lama3","Dag1","","","","","KEGG: mmu04512","ECM-Receptor","Lama3  - Dag1"
"LAMB1_DAG1","LAMB1_DAG1","LAMININ","Lamb1","Dag1","","","","","KEGG: mmu04512","ECM-Receptor","Lamb1  - Dag1"
"LAMB2_DAG1","LAMB2_DAG1","LAMININ","Lamb2","Dag1","","","","","KEGG: mmu04512","ECM-Receptor","Lamb2  - Dag1"
"LAMB3_DAG1","LAMB3_DAG1","LAMININ","Lamb3","Dag1","","","","","KEGG: mmu04512","ECM-Receptor","Lamb3  - Dag1"
"LAMC1_DAG1","LAMC1_DAG1","LAMININ","Lamc1","Dag1","","","","","KEGG: mmu04512","ECM-Receptor","Lamc1  - Dag1"
"LAMC2_DAG1","LAMC2_DAG1","LAMININ","Lamc2","Dag1","","","","","KEGG: mmu04512","ECM-Receptor","Lamc2  - Dag1"
"LAMC3_DAG1","LAMC3_DAG1","LAMININ","Lamc3","Dag1","","","","","KEGG: mmu04512","ECM-Receptor","Lamc3  - Dag1"
"CADM1_CADM1","CADM1_CADM1","CADM","Cadm1","Cadm1","","","","","PMID: 24503895","Cell-Cell Contact","Cadm1  - Cadm1"
"CD1D2_PIRA2","CD1D2_PIRA2","CD1D2","Cd1d2","Pira2","","","","","PMID: 19124746","Cell-Cell Contact","Cd1d2  - Pira2"
"CD200_CD200R1","CD200_CD200R1","CD200","Cd200","Cd200r1","","","","","PMID: 15187158","Cell-Cell Contact","Cd200  - Cd200r1"
"CD200_CD200R3","CD200_CD200R3","CD200","Cd200","Cd200r3","","","","","PMID: 22020332","Cell-Cell Contact","Cd200  - Cd200r3"
"CD200_CD200R4","CD200_CD200R4","CD200","Cd200","Cd200r4","","","","","KEGG: mmu04514","Cell-Cell Contact","Cd200  - Cd200r4"
"CD226_NECTIN2","CD226_NECTIN2","CD226","Cd226","Nectin2","","","","","PMID: 24440149","Cell-Cell Contact","Cd226  - Nectin2"
"CD226_PVR","CD226_PVR","CD226","Cd226","Pvr","","","","","PMID: 24440149","Cell-Cell Contact","Cd226  - Pvr"
"FCER2A_ITGAV_ITGB3","FCER2A_ITGAV_ITGB3","CD23","Fcer2a","ITGAV_ITGB3","","","","","PMID: 10037797","Cell-Cell Contact","Fcer2a  - (Itgav+Itgb3)"
"FCER2A_CR2","FCER2A_CR2","CD23","Fcer2a","Cr2","","","","","PMID: 16785534","Cell-Cell Contact","Fcer2a  - Cr2"
"ENTPD1_ADORA1","ENTPD1_ADORA1","CD39","Entpd1","Adora1","","","","","PMID: 21677139","Cell-Cell Contact","Entpd1  - Adora1"
"ENTPD1_ADORA2A","ENTPD1_ADORA2A","CD39","Entpd1","Adora2a","","","","","PMID: 21677139","Cell-Cell Contact","Entpd1  - Adora2a"
"ENTPD1_ADORA2B","ENTPD1_ADORA2B","CD39","Entpd1","Adora2b","","","","","PMID: 21677139","Cell-Cell Contact","Entpd1  - Adora2b"
"ENTPD1_TMIGD3","ENTPD1_TMIGD3","CD39","Entpd1","Tmigd3","","","","","PMID: 21677139","Cell-Cell Contact","Entpd1  - Tmigd3"
"CD40LG_CD40","CD40LG_CD40","CD40","Cd40lg","Cd40","","","","","KEGG: mmu04514","Cell-Cell Contact","Cd40lg  - Cd40"
"CD46_JAG1","CD46_JAG1","CD46","Cd46","Jag1","","","","","PMID: 23086448","Cell-Cell Contact","Cd46  - Jag1"
"CD80_CD28","CD80_CD28","CD80","Cd80","Cd28","","","","","PMID: 23954143","Cell-Cell Contact","Cd80  - Cd28"
"CD80_CTLA4","CD80_CTLA4","CD80","Cd80","Ctla4","","","","","PMID: 23954143","Cell-Cell Contact","Cd80  - Ctla4"
"CD96_NECTIN1","CD96_NECTIN1","CD96","Cd96","Nectin1","","","","","PMID: 17971293","Cell-Cell Contact","Cd96  - Nectin1"
"CD96_PVR","CD96_PVR","CD96","Cd96","Pvr","","","","","PMID: 15034010","Cell-Cell Contact","Cd96  - Pvr"
"CDH4_CDH4","CDH4_CDH4","CDH","Cdh4","Cdh4","","","","","KEGG: mmu04514","Cell-Cell Contact","Cdh4  - Cdh4"
"CDH2_CDH2","CDH2_CDH2","CDH","Cdh2","Cdh2","","","","","KEGG: mmu04514","Cell-Cell Contact","Cdh2  - Cdh2"
"CLEC2D_KLRB1B","CLEC2D_KLRB1B","CLEC","Clec2d","Klrb1b","","","","","PMID: 24223577","Cell-Cell Contact","Clec2d  - Klrb1b"
"CLEC2G_KLRB1","CLEC2G_KLRB1","CLEC","Clec2g","Klrb1","","","","","PMID: 24223577","Cell-Cell Contact","Clec2g  - Klrb1"
"CLEC2I_KLRB1","CLEC2I_KLRB1","CLEC","Clec2i","Klrb1","","","","","PMID: 24223577","Cell-Cell Contact","Clec2i  - Klrb1"
"CLEC2G_KLRB1F","CLEC2G_KLRB1F","CLEC","Clec2g","Klrb1f","","","","","PMID: 24223577","Cell-Cell Contact","Clec2g  - Klrb1f"
"CLEC2I_KLRB1F","CLEC2I_KLRB1F","CLEC","Clec2i","Klrb1f","","","","","PMID: 24223577","Cell-Cell Contact","Clec2i  - Klrb1f"
"CSPG4_ITGA2_ITGB1","CSPG4_ITGA2_ITGB1","CSPG4","Cspg4","ITGA3_ITGB1","","","","","PMID: 30213051","Cell-Cell Contact","Cspg4  - (Itga2+Itgb1)"
"EFNA1_EPHA1","EFNA1_EPHA1","EPHA","Efna1","Epha1","","","","","PMID: 15114347","Cell-Cell Contact","Efna1  - Epha1"
"EFNA1_EPHA2","EFNA1_EPHA2","EPHA","Efna1","Epha2","","","","","PMID: 15114347","Cell-Cell Contact","Efna1  - Epha2"
"EFNA1_EPHA3","EFNA1_EPHA3","EPHA","Efna1","Epha3","","","","","PMID: 15114347","Cell-Cell Contact","Efna1  - Epha3"
"EFNA1_EPHA4","EFNA1_EPHA4","EPHA","Efna1","Epha4","","","","","PMID: 15114347","Cell-Cell Contact","Efna1  - Epha4"
"EFNA3_EPHA1","EFNA3_EPHA1","EPHA","Efna3","Epha1","","","","","PMID: 15114347","Cell-Cell Contact","Efna3  - Epha1"
"EFNA3_EPHA2","EFNA3_EPHA2","EPHA","Efna3","Epha2","","","","","PMID: 15114347","Cell-Cell Contact","Efna3  - Epha2"
"EFNA3_EPHA3","EFNA3_EPHA3","EPHA","Efna3","Epha3","","","","","PMID: 15114347","Cell-Cell Contact","Efna3  - Epha3"
"EFNA3_EPHA4","EFNA3_EPHA4","EPHA","Efna3","Epha4","","","","","PMID: 15114347","Cell-Cell Contact","Efna3  - Epha4"
"EFNA4_EPHA1","EFNA4_EPHA1","EPHA","Efna4","Epha1","","","","","PMID: 15114347","Cell-Cell Contact","Efna4  - Epha1"
"EFNA4_EPHA2","EFNA4_EPHA2","EPHA","Efna4","Epha2","","","","","PMID: 15114347","Cell-Cell Contact","Efna4  - Epha2"
"EFNA4_EPHA3","EFNA4_EPHA3","EPHA","Efna4","Epha3","","","","","PMID: 15114347","Cell-Cell Contact","Efna4  - Epha3"
"EFNA4_EPHA4","EFNA4_EPHA4","EPHA","Efna4","Epha4","","","","","PMID: 15114347","Cell-Cell Contact","Efna4  - Epha4"
"EFNA5_EPHA1","EFNA5_EPHA1","EPHA","Efna5","Epha1","","","","","PMID: 15114347","Cell-Cell Contact","Efna5  - Epha1"
"EFNA5_EPHA2","EFNA5_EPHA2","EPHA","Efna5","Epha2","","","","","PMID: 15114347","Cell-Cell Contact","Efna5  - Epha2"
"EFNA5_EPHA3","EFNA5_EPHA3","EPHA","Efna5","Epha3","","","","","PMID: 15114347","Cell-Cell Contact","Efna5  - Epha3"
"EFNA5_EPHA4","EFNA5_EPHA4","EPHA","Efna5","Epha4","","","","","PMID: 15114347","Cell-Cell Contact","Efna5  - Epha4"
"EFNB1_EPHA4","EFNB1_EPHA4","EPHB","Efnb1","Epha4","","","","","PMID: 15114347","Cell-Cell Contact","Efnb1  - Epha4"
"EFNB2_EPHA4","EFNB2_EPHA4","EPHB","Efnb2","Epha4","","","","","PMID: 15114347","Cell-Cell Contact","Efnb2  - Epha4"
"EFNB3_EPHA4","EFNB3_EPHA4","EPHB","Efnb3","Epha4","","","","","PMID: 15114347","Cell-Cell Contact","Efnb3  - Epha4"
"EFNB3_EPHB6","EFNB3_EPHB6","EPHB","Efnb3","Ephb6","","","","","PMID: 15114347","Cell-Cell Contact","Efnb3  - Ephb6"
"ICAM1_ITGAL_ITGB2L","ICAM1_ITGAL_ITGB2L","ICAM","Icam1","ITGAL_ITGB2L","","","","","KEGG: mmu04514","Cell-Cell Contact","Icam1  - (Itgal+Itgb2l)"
"ICAM1_ITGAM_ITGB2L","ICAM1_ITGAM_ITGB2L","ICAM","Icam1","ITGAM_ITGB2L","","","","","KEGG: mmu04514","Cell-Cell Contact","Icam1  - (Itgam+Itgb2l)"
"ICAM1_SPN","ICAM1_SPN","ICAM","Icam1","Spn","","","","","PMID: 1683685","Cell-Cell Contact","Icam1  - Spn"
"ICOSL_ICOS","ICOSL_ICOS","ICOS","Icosl","Icos","","","","","PMID: 23954143","Cell-Cell Contact","Icosl  - Icos"
"ICOSL_CD28","ICOSL_CD28","ICOS","Icosl","Cd28","","","","","KEGG: mmu04514","Cell-Cell Contact","Icosl  - Cd28"
"ICOSL_CTLA4","ICOSL_CTLA4","ICOS","Icosl","Ctla4","","","","","KEGG: mmu04514","Cell-Cell Contact","Icosl  - Ctla4"
"ITGB2L_CD226","ITGB2L_CD226","ITGAL-ITGB2","ITGAL_ITGB2L","Cd226","","","","","KEGG: mmu04514","Cell-Cell Contact","Itgb2l  - Cd226"
"ITGB2L_ICAM1","ITGB2L_ICAM1","ITGAL-ITGB2","ITGAL_ITGB2L","Icam1","","","","","KEGG: mmu04514","Cell-Cell Contact","Itgb2l  - Icam1"
"JAM2_ITGA3_ITGB1","JAM2_ITGA3_ITGB1","JAM","Jam2","ITGA3_ITGB1","","","","","PMID: 12070135","Cell-Cell Contact","Jam2  - (Itga3+Itgb1)"
"JAM2_ITGAV_ITGB1","JAM2_ITGAV_ITGB1","JAM","Jam2","ITGAV_ITGB1","","","","","KEGG: mmu04514","Cell-Cell Contact","Jam2  - (Itgav+Itgb1)"
"F11R_F11R","F11R_F11R","JAM","F11r","F11r","","","","","KEGG: mmu04514","Cell-Cell Contact","F11r  - F11r"
"F11R_JAM2","F11R_JAM2","JAM","F11r","Jam2","","","","","KEGG: mmu04514","Cell-Cell Contact","F11r  - Jam2"
"JAM2_F11R","JAM2_F11R","JAM","Jam2","F11r","","","","","KEGG: mmu04514","Cell-Cell Contact","Jam2  - F11r"
"JAM2_JAM2","JAM2_JAM2","JAM","Jam2","Jam2","","","","","KEGG: mmu04514","Cell-Cell Contact","Jam2  - Jam2"
"L1CAM_ITGAV_ITGB3","L1CAM_ITGAV_ITGB3","L1CAM","L1cam","ITGAV_ITGB3","","","","","PMID: 9396761","Cell-Cell Contact","L1cam  - (Itgav+Itgb3)"
"L1CAM_L1CAM","L1CAM_L1CAM","L1CAM","L1cam","L1cam","","","","","PMID: 18701456","Cell-Cell Contact","L1cam  - L1cam"
"LAIR1_PIRA2","LAIR1_PIRA2","LAIR1","Lair1","Pira2","","","","","PMID: 19283782","Cell-Cell Contact","Lair1  - Pira2"
"MAG_MAG","MAG_MAG","MAG","Mag","Mag","","","","","KEGG: mmu04514","Cell-Cell Contact","Mag  - Mag"
"H2-Q10_CD8A","H2-Q10_CD8A","MHC-I","H2-Q10","Cd8a","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-q10  - Cd8a"
"H2-Q2_CD8A","H2-Q2_CD8A","MHC-I","H2-Q2","Cd8a","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-q2  - Cd8a"
"H2-T22_CD8A","H2-T22_CD8A","MHC-I","H2-T22","Cd8a","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-t22  - Cd8a"
"H2-T24_CD8A","H2-T24_CD8A","MHC-I","H2-T24","Cd8a","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-t24  - Cd8a"
"H2-T10_CD8A","H2-T10_CD8A","MHC-I","H2-T10","Cd8a","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-t10  - Cd8a"
"H2-M10.3_CD8A","H2-M10.3_CD8A","MHC-I","H2-M10.3","Cd8a","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-m10.3  - Cd8a"
"GM10499_CD8A","GM10499_CD8A","MHC-I","Gm10499","Cd8a","","","","","KEGG: mmu04514","Cell-Cell Contact","Gm10499  - Cd8a"
"H2-Q4_CD8A","H2-Q4_CD8A","MHC-I","H2-Q4","Cd8a","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-q4  - Cd8a"
"H2-T-PS_CD8A","H2-T-PS_CD8A","MHC-I","H2-T-ps","Cd8a","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-t-ps  - Cd8a"
"H2-M5_CD8A","H2-M5_CD8A","MHC-I","H2-M5","Cd8a","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-m5  - Cd8a"
"GM7030_CD8A","GM7030_CD8A","MHC-I","Gm7030","Cd8a","","","","","KEGG: mmu04514","Cell-Cell Contact","Gm7030  - Cd8a"
"H2-Q10_CD8B1","H2-Q10_CD8B1","MHC-I","H2-Q10","Cd8b1","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-q10  - Cd8b1"
"H2-Q2_CD8B1","H2-Q2_CD8B1","MHC-I","H2-Q2","Cd8b1","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-q2  - Cd8b1"
"H2-T22_CD8B1","H2-T22_CD8B1","MHC-I","H2-T22","Cd8b1","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-t22  - Cd8b1"
"H2-T24_CD8B1","H2-T24_CD8B1","MHC-I","H2-T24","Cd8b1","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-t24  - Cd8b1"
"H2-T10_CD8B1","H2-T10_CD8B1","MHC-I","H2-T10","Cd8b1","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-t10  - Cd8b1"
"H2-M10.3_CD8B1","H2-M10.3_CD8B1","MHC-I","H2-M10.3","Cd8b1","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-m10.3  - Cd8b1"
"GM10499_CD8B1","GM10499_CD8B1","MHC-I","Gm10499","Cd8b1","","","","","KEGG: mmu04514","Cell-Cell Contact","Gm10499  - Cd8b1"
"H2-Q4_CD8B1","H2-Q4_CD8B1","MHC-I","H2-Q4","Cd8b1","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-q4  - Cd8b1"
"H2-T-PS_CD8B1","H2-T-PS_CD8B1","MHC-I","H2-T-ps","Cd8b1","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-t-ps  - Cd8b1"
"H2-M5_CD8B1","H2-M5_CD8B1","MHC-I","H2-M5","Cd8b1","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-m5  - Cd8b1"
"GM7030_CD8B1","GM7030_CD8B1","MHC-I","Gm7030","Cd8b1","","","","","KEGG: mmu04514","Cell-Cell Contact","Gm7030  - Cd8b1"
"ULBP1_KLRK1","ULBP1_KLRK1","MHC-I","Ulbp1","Klrk1","","","","","PMID: 24223577","Cell-Cell Contact","Ulbp1  - Klrk1"
"H2-DMB1_CD4","H2-DMB1_CD4","MHC-II","H2-DMb1","Cd4","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-dmb1  - Cd4"
"H2-DMB2_CD4","H2-DMB2_CD4","MHC-II","H2-DMb2","Cd4","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-dmb2  - Cd4"
"NCAM1_NCAM1","NCAM1_NCAM1","NCAM","Ncam1","Ncam1","","","","","KEGG: mmu04514","Cell-Cell Contact","Ncam1  - Ncam1"
"NCAM1_L1CAM","NCAM1_L1CAM","NCAM","Ncam1","L1cam","","","","","KEGG: mmu04514","Cell-Cell Contact","Ncam1  - L1cam"
"NECTIN1_CD96","NECTIN1_CD96","NECTIN","Nectin1","Cd96","","","","","PMID: 23027581","Cell-Cell Contact","Nectin1  - Cd96"
"NECTIN1_NECTIN4","NECTIN1_NECTIN4","NECTIN","Nectin1","Nectin4","","","","","PMID: 23027581","Cell-Cell Contact","Nectin1  - Nectin4"
"NECTIN2_CD226","NECTIN2_CD226","NECTIN","Nectin2","Cd226","","","","","KEGG: mmu04514","Cell-Cell Contact","Nectin2  - Cd226"
"NECTIN2_TIGIT","NECTIN2_TIGIT","NECTIN","Nectin2","Tigit","","","","","KEGG: mmu04514","Cell-Cell Contact","Nectin2  - Tigit"
"ULBP1_KLRK1_HCST","ULBP1_KLRK1_HCST","NKG2D","Ulbp1","KLRK1_HCST","","","","","PMID: 24223577","Cell-Cell Contact","Ulbp1  - (Klrk1+Hcst)"
"DLL1_NOTCH3","DLL1_NOTCH3","NOTCH","Dll1","Notch3","","","","","PMID: 22353464","Cell-Cell Contact","Dll1  - Notch3"
"DLL1_NOTCH4","DLL1_NOTCH4","NOTCH","Dll1","Notch4","","","","","PMID: 22353464","Cell-Cell Contact","Dll1  - Notch4"
"DLL3_NOTCH3","DLL3_NOTCH3","NOTCH","Dll3","Notch3","","","","","PMID: 22353464","Cell-Cell Contact","Dll3  - Notch3"
