"","interaction_name","pathway_name","ligand","receptor","agonist","antagonist","co_A_receptor","co_I_receptor","evidence","annotation","interaction_name_2"
"H2-DMB1_CD4","H2-DMB1_CD4","MHC-II","H2-DMb1","Cd4","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-dmb1  - Cd4"
"H2-DMB2_CD4","H2-DMB2_CD4","MHC-II","H2-DMb2","Cd4","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-dmb2  - Cd4"
"H2-OA_CD4","H2-OA_CD4","MHC-II","H2-Oa","Cd4","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-oa  - Cd4"
"H2-OB_CD4","H2-OB_CD4","MHC-II","H2-Ob","Cd4","","","","","KEGG: mmu04514","Cell-Cell Contact","H2-ob  - Cd4"
"NECTIN1_CADM3","NECTIN1_CADM3","NECTIN","Nectin1","Cadm3","","","","","PMID: 23027581","Cell-Cell Contact","Nectin1  - Cadm3"
"NECTIN1_CD96","NECTIN1_CD96","NECTIN","Nectin1","Cd96","","","","","PMID: 23027581","Cell-Cell Contact","Nectin1  - Cd96"
"NECTIN1_NECTIN4","NECTIN1_NECTIN4","NECTIN","Nectin1","Nectin4","","","","","PMID: 23027581","Cell-Cell Contact","Nectin1  - Nectin4"
"NECTIN2_CD226","NECTIN2_CD226","NECTIN","Nectin2","Cd226","","","","","KEGG: mmu04514","Cell-Cell Contact","Nectin2  - Cd226"
"NECTIN2_TIGIT","NECTIN2_TIGIT","NECTIN","Nectin2","Tigit","","","","","KEGG: mmu04514","Cell-Cell Contact","Nectin2  - Tigit"
"ULBP1_KLRK1_HCST","ULBP1_KLRK1_HCST","NKG2D","Ulbp1","KLRK1_HCST","","","","","PMID: 24223577","Cell-Cell Contact","Ulbp1  - (Klrk1+Hcst)"
"DLL1_NOTCH3","DLL1_NOTCH3","NOTCH","Dll1","Notch3","","","","","PMID: 22353464","Cell-Cell Contact","Dll1  - Notch3"
"DLL1_NOTCH4","DLL1_NOTCH4","NOTCH","Dll1","Notch4","","","","","PMID: 22353464","Cell-Cell Contact","Dll1  - Notch4"
"JAG1_NOTCH3","JAG1_NOTCH3","NOTCH","Jag1","Notch3","","","","","PMID: 22353464","Cell-Cell Contact","Jag1  - Notch3"
"JAG1_NOTCH4","JAG1_NOTCH4","NOTCH","Jag1","Notch4","","","","","PMID: 22353464","Cell-Cell Contact","Jag1  - Notch4"
"JAG2_NOTCH3","JAG2_NOTCH3","NOTCH","Jag2","Notch3","","","","","PMID: 22353464","Cell-Cell Contact","Jag2  - Notch3"
"JAG2_NOTCH4","JAG2_NOTCH4","NOTCH","Jag2","Notch4","","","","","PMID: 22353464","Cell-Cell Contact","Jag2  - Notch4"
"NRXN1_NLGN1","NRXN1_NLGN1","NRXN","Nrxn1","Nlgn1","","","","","KEGG: mmu04514","Cell-Cell Contact","Nrxn1  - Nlgn1"
"NRXN1_NLGN2","NRXN1_NLGN2","NRXN","Nrxn1","Nlgn2","","","","","KEGG: mmu04514","Cell-Cell Contact","Nrxn1  - Nlgn2"
"NRXN1_NLGN3","NRXN1_NLGN3","NRXN","Nrxn1","Nlgn3","","","","","KEGG: mmu04514","Cell-Cell Contact","Nrxn1  - Nlgn3"
"NRXN3_NLGN1","NRXN3_NLGN1","NRXN","Nrxn3","Nlgn1","","","","","KEGG: mmu04514","Cell-Cell Contact","Nrxn3  - Nlgn1"
"NRXN3_NLGN2","NRXN3_NLGN2","NRXN","Nrxn3","Nlgn2","","","","","KEGG: mmu04514","Cell-Cell Contact","Nrxn3  - Nlgn2"
"NRXN3_NLGN3","NRXN3_NLGN3","NRXN","Nrxn3","Nlgn3","","","","","KEGG: mmu04514","Cell-Cell Contact","Nrxn3  - Nlgn3"
"OCLN_OCLN","OCLN_OCLN","OCLN","Ocln","Ocln","","","","","KEGG: mmu04514","Cell-Cell Contact","Ocln  - Ocln"
"CD274_PDCD1","CD274_PDCD1","PD-L1","Cd274","Pdcd1","","","","","PMID: 23954143","Cell-Cell Contact","Cd274  - Pdcd1"
"PDCD1LG2_PDCD1","PDCD1LG2_PDCD1","PDL2","Pdcd1lg2","Pdcd1","","","","","PMID: 23954143","Cell-Cell Contact","Pdcd1lg2  - Pdcd1"
"PECAM1_PECAM1","PECAM1_PECAM1","PECAM1","Pecam1","Pecam1","","","","","KEGG: mmu04514","Cell-Cell Contact","Pecam1  - Pecam1"
"PTPRM_PTPRM","PTPRM_PTPRM","PTPRM","Ptprm","Ptprm","","","","","KEGG: mmu04514","Cell-Cell Contact","Ptprm  - Ptprm"
"PVR_CD226","PVR_CD226","PVR","Pvr","Cd226","","","","","KEGG: mmu04514","Cell-Cell Contact","Pvr  - Cd226"
"PVR_TIGIT","PVR_TIGIT","PVR","Pvr","Tigit","","","","","KEGG: mmu04514","Cell-Cell Contact","Pvr  - Tigit"
"SELE_GLG1","SELE_GLG1","SELE","Sele","Glg1","","","","","PMID: 11404363","Cell-Cell Contact","Sele  - Glg1"
"SELL_GLYCAM1","SELL_GLYCAM1","SELL","Sell","Glycam1","","","","","KEGG: mmu04514","Cell-Cell Contact","Sell  - Glycam1"
"SELL_MADCAM1","SELL_MADCAM1","SELL","Sell","Madcam1","","","","","KEGG: mmu04514","Cell-Cell Contact","Sell  - Madcam1"
"SEMA4A_NRP1_PLXNA1","SEMA4A_NRP1_PLXNA1","SEMA4","Sema4a","NRP1_PLXNA1","","","","","PMID: 27533782","Cell-Cell Contact","Sema4a  - (Nrp1+Plxna1)"
"SEMA4A_NRP1_PLXNA2","SEMA4A_NRP1_PLXNA2","SEMA4","Sema4a","NRP1_PLXNA2","","","","","PMID: 27533782","Cell-Cell Contact","Sema4a  - (Nrp1+Plxna2)"
"SEMA4A_NRP1_PLXNA3","SEMA4A_NRP1_PLXNA3","SEMA4","Sema4a","NRP1_PLXNA3","","","","","PMID: 27533782","Cell-Cell Contact","Sema4a  - (Nrp1+Plxna3)"
"SEMA4A_NRP1_PLXNA4","SEMA4A_NRP1_PLXNA4","SEMA4","Sema4a","NRP1_PLXNA4","","","","","PMID: 27533782","Cell-Cell Contact","Sema4a  - (Nrp1+Plxna4)"
"SEMA4A_PLXNB1","SEMA4A_PLXNB1","SEMA4","Sema4a","Plxnb1","","","","","PMID: 27533782","Cell-Cell Contact","Sema4a  - Plxnb1"
"SEMA4A_PLXNB3","SEMA4A_PLXNB3","SEMA4","Sema4a","Plxnb3","","","","","PMID: 27533782","Cell-Cell Contact","Sema4a  - Plxnb3"
"SEMA4D_PLXNB1","SEMA4D_PLXNB1","SEMA4","Sema4d","Plxnb1","","","","","PMID: 27533782","Cell-Cell Contact","Sema4d  - Plxnb1"
"SEMA4D_PLXNB3","SEMA4D_PLXNB3","SEMA4","Sema4d","Plxnb3","","","","","PMID: 27533782","Cell-Cell Contact","Sema4d  - Plxnb3"
"SEMA4D_CD72","SEMA4D_CD72","SEMA4","Sema4d","Cd72","","","","","PMID: 22325954","Cell-Cell Contact","Sema4d  - Cd72"
"SEMA5A_PLXNA1","SEMA5A_PLXNA1","SEMA5","Sema5a","Plxna1","","","","","PMID: 27533782","Cell-Cell Contact","Sema5a  - Plxna1"
"SEMA5A_PLXNA3","SEMA5A_PLXNA3","SEMA5","Sema5a","Plxna3","","","","","PMID: 27533782","Cell-Cell Contact","Sema5a  - Plxna3"
"SEMA5A_PLXNB3","SEMA5A_PLXNB3","SEMA5","Sema5a","Plxnb3","","","","","PMID: 27533782","Cell-Cell Contact","Sema5a  - Plxnb3"
"SEMA6D_PLXNA1_KDR","SEMA6D_PLXNA1_KDR","SEMA6","Sema6d","PLXNA1_KDR","","","","","PMID: 22325954","Cell-Cell Contact","Sema6d  - (Plxna1+Kdr)"
"SEMA6D_PLXNA1_TREM2","SEMA6D_PLXNA1_TREM2","SEMA6","Sema6d","PLXNA1_TREM2","","","","","PMID: 22325954","Cell-Cell Contact","Sema6d  - (Plxna1+Trem2)"
"SEMA6D_PLXNA1","SEMA6D_PLXNA1","SEMA6","Sema6d","Plxna1","","","","","PMID: 27533782","Cell-Cell Contact","Sema6d  - Plxna1"
"SEMA6A_PLXNA2","SEMA6A_PLXNA2","SEMA6","Sema6a","Plxna2","","","","","PMID: 27533782","Cell-Cell Contact","Sema6a  - Plxna2"
"SEMA6B_PLXNA2","SEMA6B_PLXNA2","SEMA6","Sema6b","Plxna2","","","","","PMID: 27533782","Cell-Cell Contact","Sema6b  - Plxna2"
"SEMA6A_PLXNA4","SEMA6A_PLXNA4","SEMA6","Sema6a","Plxna4","","","","","PMID: 27533782","Cell-Cell Contact","Sema6a  - Plxna4"
"SEMA6B_PLXNA4","SEMA6B_PLXNA4","SEMA6","Sema6b","Plxna4","","","","","PMID: 27533782","Cell-Cell Contact","Sema6b  - Plxna4"
"SEMA7A_PLXNC1","SEMA7A_PLXNC1","SEMA7","Sema7a","Plxnc1","","","","","PMID: 27533782","Cell-Cell Contact","Sema7a  - Plxnc1"
"SIGLEC1_SPN","SIGLEC1_SPN","SN","Siglec1","Spn","","","","","KEGG: mmu04514; PMID: 11238599","Cell-Cell Contact","Siglec1  - Spn"
"THY1_ITGAX_ITGB2","THY1_ITGAX_ITGB2","THY1","Thy1","ITGAX_ITGB2","","","","","PMID: 15850796","Cell-Cell Contact","Thy1  - (Itgax+Itgb2)"
"THY1_ITGAV_ITGB3","THY1_ITGAV_ITGB3","THY1","Thy1","ITGAV_ITGB3","","","","","PMID: 29212879; PMID: 18346467","Cell-Cell Contact","Thy1  - (Itgav+Itgb3)"
"TIGIT_NECTIN2","TIGIT_NECTIN2","TIGIT","Tigit","Nectin2","","","","","PMID: 1313846; PMID:24987108","Cell-Cell Contact","Tigit  - Nectin2"
"TIGIT_PVR","TIGIT_PVR","TIGIT","Tigit","Pvr","","","","","PMID:24987108","Cell-Cell Contact","Tigit  - Pvr"
