"","interaction_name","pathway_name","ligand","receptor","agonist","antagonist","co_A_receptor","co_I_receptor","evidence","annotation","interaction_name_2"
"NPFF_NPFFR1","NPFF_NPFFR1","NPFF","Npff","Npffr1","","","","","KEGG: mmu04080","Secreted Signaling","Npff  - Npffr1"
"PPY_NPY1R","PPY_NPY1R","NPY","Ppy","Npy1r","","","","","KEGG: mmu04080","Secreted Signaling","Ppy  - Npy1r"
"PPY_NPY4R","PPY_NPY4R","NPY","Ppy","Npy4r","","","","","KEGG: mmu04080","Secreted Signaling","Ppy  - Npy4r"
"PPY_GPR83","PPY_GPR83","NPY","Ppy","Gpr83","","","","","KEGG: mmu04080","Secreted Signaling","Ppy  - Gpr83"
"PPY_PGR15L","PPY_PGR15L","NPY","Ppy","Pgr15l","","","","","KEGG: mmu04080","Secreted Signaling","Ppy  - Pgr15l"
"PYY_NPY1R","PYY_NPY1R","NPY","Pyy","Npy1r","","","","","KEGG: mmu04080","Secreted Signaling","Pyy  - Npy1r"
"PYY_NPY4R","PYY_NPY4R","NPY","Pyy","Npy4r","","","","","KEGG: mmu04080","Secreted Signaling","Pyy  - Npy4r"
"PYY_GPR83","PYY_GPR83","NPY","Pyy","Gpr83","","","","","KEGG: mmu04080","Secreted Signaling","Pyy  - Gpr83"
"PYY_PGR15L","PYY_PGR15L","NPY","Pyy","Pgr15l","","","","","KEGG: mmu04080","Secreted Signaling","Pyy  - Pgr15l"
"NPB_NPBWR1","NPB_NPBWR1","NPW-B","Npb","Npbwr1","","","","","KEGG: mmu04080","Secreted Signaling","Npb  - Npbwr1"
"NTS_NTSR1","NTS_NTSR1","NTS","Nts","Ntsr1","","","","","KEGG: mmu04080","Secreted Signaling","Nts  - Ntsr1"
"PDYN_OPRD1","PDYN_OPRD1","OPIOID","Pdyn","Oprd1","","","","","KEGG: mmu04080","Secreted Signaling","Pdyn  - Oprd1"
"PDYN_OPRK1","PDYN_OPRK1","OPIOID","Pdyn","Oprk1","","","","","KEGG: mmu04080","Secreted Signaling","Pdyn  - Oprk1"
"PDYN_OPRM1","PDYN_OPRM1","OPIOID","Pdyn","Oprm1","","","","","KEGG: mmu04080","Secreted Signaling","Pdyn  - Oprm1"
"POMC_OPRD1","POMC_OPRD1","OPIOID","Pomc","Oprd1","","","","","KEGG: mmu04080","Secreted Signaling","Pomc  - Oprd1"
"POMC_OPRK1","POMC_OPRK1","OPIOID","Pomc","Oprk1","","","","","KEGG: mmu04080","Secreted Signaling","Pomc  - Oprk1"
"POMC_OPRM1","POMC_OPRM1","OPIOID","Pomc","Oprm1","","","","","KEGG: mmu04080","Secreted Signaling","Pomc  - Oprm1"
"HCRT_HCRTR1","HCRT_HCRTR1","HCRT","Hcrt","Hcrtr1","","","","","KEGG: mmu04080","Secreted Signaling","Hcrt  - Hcrtr1"
"HCRT_HCRTR2","HCRT_HCRTR2","HCRT","Hcrt","Hcrtr2","","","","","KEGG: mmu04080","Secreted Signaling","Hcrt  - Hcrtr2"
"SST_SSTR1","SST_SSTR1","SOMATOSTATIN","Sst","Sstr1","","","","","KEGG: mmu04080","Secreted Signaling","Sst  - Sstr1"
"SST_SSTR2","SST_SSTR2","SOMATOSTATIN","Sst","Sstr2","","","","","KEGG: mmu04080","Secreted Signaling","Sst  - Sstr2"
"SST_SSTR4","SST_SSTR4","SOMATOSTATIN","Sst","Sstr4","","","","","KEGG: mmu04080","Secreted Signaling","Sst  - Sstr4"
"SST_SSTR5","SST_SSTR5","SOMATOSTATIN","Sst","Sstr5","","","","","KEGG: mmu04080","Secreted Signaling","Sst  - Sstr5"
"TAC1_TACR1","TAC1_TACR1","TAC","Tac1","Tacr1","","","","","KEGG: mmu04080","Secreted Signaling","Tac1  - Tacr1"
"TAC4_TACR1","TAC4_TACR1","TAC","Tac4","Tacr1","","","","","KEGG: mmu04080","Secreted Signaling","Tac4  - Tacr1"
"TAC1_TACR2","TAC1_TACR2","TAC","Tac1","Tacr2","","","","","KEGG: mmu04080","Secreted Signaling","Tac1  - Tacr2"
"UTS2_UTS2R","UTS2_UTS2R","UTS2","Uts2","Uts2r","","","","","KEGG: mmu04080","Secreted Signaling","Uts2  - Uts2r"
"AVP_AVPR2","AVP_AVPR2","AVP","Avp","Avpr2","","","","","KEGG: mmu04080","Secreted Signaling","Avp  - Avpr2"
"AVP_AVPR1A","AVP_AVPR1A","AVP","Avp","Avpr1a","","","","","KEGG: mmu04080","Secreted Signaling","Avp  - Avpr1a"
"GM10334_F2RL1","GM10334_F2RL1","PARs","Gm10334","F2rl1","","","","","KEGG: mmu04080","Secreted Signaling","Gm10334  - F2rl1"
"F2_F2RL1","F2_F2RL1","PARs","F2","F2rl1","","","","","KEGG: mmu04080","Secreted Signaling","F2  - F2rl1"
"TRY4_F2RL1","TRY4_F2RL1","PARs","Try4","F2rl1","","","","","KEGG: mmu04080","Secreted Signaling","Try4  - F2rl1"
"GM10334_F2RL2","GM10334_F2RL2","PARs","Gm10334","F2rl2","","","","","KEGG: mmu04080","Secreted Signaling","Gm10334  - F2rl2"
"F2_F2RL2","F2_F2RL2","PARs","F2","F2rl2","","","","","KEGG: mmu04080","Secreted Signaling","F2  - F2rl2"
"TRY4_F2RL2","TRY4_F2RL2","PARs","Try4","F2rl2","","","","","KEGG: mmu04080","Secreted Signaling","Try4  - F2rl2"
"GM10334_F2RL3","GM10334_F2RL3","PARs","Gm10334","F2rl3","","","","","KEGG: mmu04080","Secreted Signaling","Gm10334  - F2rl3"
"F2_F2RL3","F2_F2RL3","PARs","F2","F2rl3","","","","","KEGG: mmu04080","Secreted Signaling","F2  - F2rl3"
"PLG_F2RL3","PLG_F2RL3","PARs","Plg","F2rl3","","","","","KEGG: mmu04080","Secreted Signaling","Plg  - F2rl3"
"TRY4_F2RL3","TRY4_F2RL3","PARs","Try4","F2rl3","","","","","KEGG: mmu04080","Secreted Signaling","Try4  - F2rl3"
"GM10334_PARD3","GM10334_PARD3","PARs","Gm10334","Pard3","","","","","KEGG: mmu04080","Secreted Signaling","Gm10334  - Pard3"
"F2_PARD3","F2_PARD3","PARs","F2","Pard3","","","","","KEGG: mmu04080","Secreted Signaling","F2  - Pard3"
"PLG_PARD3","PLG_PARD3","PARs","Plg","Pard3","","","","","KEGG: mmu04080","Secreted Signaling","Plg  - Pard3"
"TRY4_PARD3","TRY4_PARD3","PARs","Try4","Pard3","","","","","KEGG: mmu04080","Secreted Signaling","Try4  - Pard3"
"PMCH_MCHR1","PMCH_MCHR1","PMCH","Pmch","Mchr1","","","","","KEGG: mmu04080","Secreted Signaling","Pmch  - Mchr1"
"PROK2_PROKR1","PROK2_PROKR1","PROK","Prok2","Prokr1","","","","","PMID: 24496457","Secreted Signaling","Prok2  - Prokr1"
"PROK2_PROKR2","PROK2_PROKR2","PROK","Prok2","Prokr2","","","","","PMID: 24496457","Secreted Signaling","Prok2  - Prokr2"
"ADCYAP1_ADCYAP1R1","ADCYAP1_ADCYAP1R1","PACAP","Adcyap1","Adcyap1r1","","","","","PMID: 21350482","Secreted Signaling","Adcyap1  - Adcyap1r1"
"VIP_VIPR1","VIP_VIPR1","VIP","Vip","Vipr1","","","","","PMID: 10655512","Secreted Signaling","Vip  - Vipr1"
"NPPA_NPR1","NPPA_NPR1","NPR1","Nppa","Npr1","","","","","KEGG: mmu04080; PMID:29934640","Secreted Signaling","Nppa  - Npr1"
"NPPB_NPR1","NPPB_NPR1","NPR1","Nppb","Npr1","","","","","KEGG: mmu04080; PMID:29934640","Secreted Signaling","Nppb  - Npr1"
"NPPC_NPR2","NPPC_NPR2","NPR2","Nppc","Npr2","","","","","KEGG: mmu04080; PMID:29934640","Secreted Signaling","Nppc  - Npr2"
"GIP_GIPR","GIP_GIPR","GIPR","Gip","Gipr","","","","","KEGG: mmu04080","Secreted Signaling","Gip  - Gipr"
"TSHB_TSHR","TSHB_TSHR","TSH","Tshb","Tshr","","","","","KEGG: mmu04080","Secreted Signaling","Tshb  - Tshr"
"NGF_NTRK1","NGF_NTRK1","NT","Ngf","Ntrk1","","","NGFR activation receptor","","PMID: 27908981","Secreted Signaling","Ngf  - Ntrk1"
"NTF3_NTRK1","NTF3_NTRK1","NT","Ntf3","Ntrk1","","","NGFR activation receptor","","PMID: 27908981","Secreted Signaling","Ntf3  - Ntrk1"
"NTF3_NTRK2","NTF3_NTRK2","NT","Ntf3","Ntrk2","","","NGFR activation receptor","","PMID: 27908981","Secreted Signaling","Ntf3  - Ntrk2"
"NTF3_NTRK3","NTF3_NTRK3","NT","Ntf3","Ntrk3","","","NGFR activation receptor","","PMID: 27908981","Secreted Signaling","Ntf3  - Ntrk3"
"SEMA3A_NRP1_PLXNA1","SEMA3A_NRP1_PLXNA1","SEMA3","Sema3a","NRP1_PLXNA1","","","","","PMID: 27533782","Secreted Signaling","Sema3a  - (Nrp1+Plxna1)"
"SEMA3A_NRP1_PLXNA2","SEMA3A_NRP1_PLXNA2","SEMA3","Sema3a","NRP1_PLXNA2","","","","","PMID: 27533782","Secreted Signaling","Sema3a  - (Nrp1+Plxna2)"
"SEMA3A_NRP1_PLXNA3","SEMA3A_NRP1_PLXNA3","SEMA3","Sema3a","NRP1_PLXNA3","","","","","PMID: 27533782","Secreted Signaling","Sema3a  - (Nrp1+Plxna3)"
"SEMA3A_NRP1_PLXNA4","SEMA3A_NRP1_PLXNA4","SEMA3","Sema3a","NRP1_PLXNA4","","","","","PMID: 27533782","Secreted Signaling","Sema3a  - (Nrp1+Plxna4)"
"SEMA3B_NRP1_PLXNA1","SEMA3B_NRP1_PLXNA1","SEMA3","Sema3b","NRP1_PLXNA1","","","","","PMID: 27533782","Secreted Signaling","Sema3b  - (Nrp1+Plxna1)"
"SEMA3B_NRP1_PLXNA2","SEMA3B_NRP1_PLXNA2","SEMA3","Sema3b","NRP1_PLXNA2","","","","","PMID: 27533782","Secreted Signaling","Sema3b  - (Nrp1+Plxna2)"
"SEMA3B_NRP1_PLXNA3","SEMA3B_NRP1_PLXNA3","SEMA3","Sema3b","NRP1_PLXNA3","","","","","PMID: 27533782","Secreted Signaling","Sema3b  - (Nrp1+Plxna3)"
"SEMA3B_NRP1_PLXNA4","SEMA3B_NRP1_PLXNA4","SEMA3","Sema3b","NRP1_PLXNA4","","","","","PMID: 27533782","Secreted Signaling","Sema3b  - (Nrp1+Plxna4)"
"SEMA3C_NRP1_PLXNA1","SEMA3C_NRP1_PLXNA1","SEMA3","Sema3c","NRP1_PLXNA1","","","","","PMID: 27533782","Secreted Signaling","Sema3c  - (Nrp1+Plxna1)"
"SEMA3C_NRP1_PLXNA2","SEMA3C_NRP1_PLXNA2","SEMA3","Sema3c","NRP1_PLXNA2","","","","","PMID: 27533782","Secreted Signaling","Sema3c  - (Nrp1+Plxna2)"
"SEMA3C_NRP1_PLXNA3","SEMA3C_NRP1_PLXNA3","SEMA3","Sema3c","NRP1_PLXNA3","","","","","PMID: 27533782","Secreted Signaling","Sema3c  - (Nrp1+Plxna3)"
"SEMA3C_NRP1_PLXNA4","SEMA3C_NRP1_PLXNA4","SEMA3","Sema3c","NRP1_PLXNA4","","","","","PMID: 27533782","Secreted Signaling","Sema3c  - (Nrp1+Plxna4)"
"SEMA3D_NRP1_PLXNA1","SEMA3D_NRP1_PLXNA1","SEMA3","Sema3d","NRP1_PLXNA1","","","","","PMID: 27533782","Secreted Signaling","Sema3d  - (Nrp1+Plxna1)"
"SEMA3D_NRP1_PLXNA2","SEMA3D_NRP1_PLXNA2","SEMA3","Sema3d","NRP1_PLXNA2","","","","","PMID: 27533782","Secreted Signaling","Sema3d  - (Nrp1+Plxna2)"
"SEMA3D_NRP1_PLXNA3","SEMA3D_NRP1_PLXNA3","SEMA3","Sema3d","NRP1_PLXNA3","","","","","PMID: 27533782","Secreted Signaling","Sema3d  - (Nrp1+Plxna3)"
"SEMA3D_NRP1_PLXNA4","SEMA3D_NRP1_PLXNA4","SEMA3","Sema3d","NRP1_PLXNA4","","","","","PMID: 27533782","Secreted Signaling","Sema3d  - (Nrp1+Plxna4)"
"SEMA3B_NRP2_PLXNA1","SEMA3B_NRP2_PLXNA1","SEMA3","Sema3b","NRP2_PLXNA1","","","","","PMID: 27533782","Secreted Signaling","Sema3b  - (Nrp2+Plxna1)"
"SEMA3B_NRP2_PLXNA2","SEMA3B_NRP2_PLXNA2","SEMA3","Sema3b","NRP2_PLXNA2","","","","","PMID: 27533782","Secreted Signaling","Sema3b  - (Nrp2+Plxna2)"
"SEMA3B_NRP2_PLXNA3","SEMA3B_NRP2_PLXNA3","SEMA3","Sema3b","NRP2_PLXNA3","","","","","PMID: 27533782","Secreted Signaling","Sema3b  - (Nrp2+Plxna3)"
"SEMA3B_NRP2_PLXNA4","SEMA3B_NRP2_PLXNA4","SEMA3","Sema3b","NRP2_PLXNA4","","","","","PMID: 27533782","Secreted Signaling","Sema3b  - (Nrp2+Plxna4)"
"SEMA3C_NRP2_PLXNA1","SEMA3C_NRP2_PLXNA1","SEMA3","Sema3c","NRP2_PLXNA1","","","","","PMID: 27533782","Secreted Signaling","Sema3c  - (Nrp2+Plxna1)"
"SEMA3C_NRP2_PLXNA2","SEMA3C_NRP2_PLXNA2","SEMA3","Sema3c","NRP2_PLXNA2","","","","","PMID: 27533782","Secreted Signaling","Sema3c  - (Nrp2+Plxna2)"
"SEMA3C_NRP2_PLXNA3","SEMA3C_NRP2_PLXNA3","SEMA3","Sema3c","NRP2_PLXNA3","","","","","PMID: 27533782","Secreted Signaling","Sema3c  - (Nrp2+Plxna3)"
"SEMA3C_NRP2_PLXNA4","SEMA3C_NRP2_PLXNA4","SEMA3","Sema3c","NRP2_PLXNA4","","","","","PMID: 27533782","Secreted Signaling","Sema3c  - (Nrp2+Plxna4)"
"SEMA3D_NRP2_PLXNA1","SEMA3D_NRP2_PLXNA1","SEMA3","Sema3d","NRP2_PLXNA1","","","","","PMID: 27533782","Secreted Signaling","Sema3d  - (Nrp2+Plxna1)"
"SEMA3D_NRP2_PLXNA2","SEMA3D_NRP2_PLXNA2","SEMA3","Sema3d","NRP2_PLXNA2","","","","","PMID: 27533782","Secreted Signaling","Sema3d  - (Nrp2+Plxna2)"
"SEMA3D_NRP2_PLXNA3","SEMA3D_NRP2_PLXNA3","SEMA3","Sema3d","NRP2_PLXNA3","","","","","PMID: 27533782","Secreted Signaling","Sema3d  - (Nrp2+Plxna3)"
"SEMA3D_NRP2_PLXNA4","SEMA3D_NRP2_PLXNA4","SEMA3","Sema3d","NRP2_PLXNA4","","","","","PMID: 27533782","Secreted Signaling","Sema3d  - (Nrp2+Plxna4)"
"SEMA3F_NRP2_PLXNA1","SEMA3F_NRP2_PLXNA1","SEMA3","Sema3f","NRP2_PLXNA1","","","","","PMID: 27533782","Secreted Signaling","Sema3f  - (Nrp2+Plxna1)"
"SEMA3F_NRP2_PLXNA2","SEMA3F_NRP2_PLXNA2","SEMA3","Sema3f","NRP2_PLXNA2","","","","","PMID: 27533782","Secreted Signaling","Sema3f  - (Nrp2+Plxna2)"
"SEMA3F_NRP2_PLXNA3","SEMA3F_NRP2_PLXNA3","SEMA3","Sema3f","NRP2_PLXNA3","","","","","PMID: 27533782","Secreted Signaling","Sema3f  - (Nrp2+Plxna3)"
"SEMA3F_NRP2_PLXNA4","SEMA3F_NRP2_PLXNA4","SEMA3","Sema3f","NRP2_PLXNA4","","","","","PMID: 27533782","Secreted Signaling","Sema3f  - (Nrp2+Plxna4)"
"SEMA3G_NRP2_PLXNA1","SEMA3G_NRP2_PLXNA1","SEMA3","Sema3g","NRP2_PLXNA1","","","","","PMID: 27533782","Secreted Signaling","Sema3g  - (Nrp2+Plxna1)"
"SEMA3G_NRP2_PLXNA2","SEMA3G_NRP2_PLXNA2","SEMA3","Sema3g","NRP2_PLXNA2","","","","","PMID: 27533782","Secreted Signaling","Sema3g  - (Nrp2+Plxna2)"
"SEMA3G_NRP2_PLXNA3","SEMA3G_NRP2_PLXNA3","SEMA3","Sema3g","NRP2_PLXNA3","","","","","PMID: 27533782","Secreted Signaling","Sema3g  - (Nrp2+Plxna3)"
"SEMA3G_NRP2_PLXNA4","SEMA3G_NRP2_PLXNA4","SEMA3","Sema3g","NRP2_PLXNA4","","","","","PMID: 27533782","Secreted Signaling","Sema3g  - (Nrp2+Plxna4)"
"ADM_CALCR","ADM_CALCR","CALCR","Adm","Calcr","","","","","KEGG: mmu04080","Secreted Signaling","Adm  - Calcr"
"AGT_MAS1","AGT_MAS1","AGT","Agt","Mas1","","","","","KEGG: mmu04080","Secreted Signaling","Agt  - Mas1"
"APELA_APLNR","APELA_APLNR","APJ","Apela","Aplnr","","","","","PMID: 25995451","Secreted Signaling","Apela  - Aplnr"
"CALCB_CALCR","CALCB_CALCR","CALCR","Calcb","Calcr","","","","","KEGG: mmu04080","Secreted Signaling","Calcb  - Calcr"
"CRH_CRHR1","CRH_CRHR1","CRH","Crh","Crhr1","","","","","KEGG: mmu04080","Secreted Signaling","Crh  - Crhr1"
"GH_GHR","GH_GHR","GH","Gh","Ghr","","","","","PMID: 10551877","Secreted Signaling","Gh  - Ghr"
"GH_PRLR","GH_PRLR","GH","Gh","Prlr","","","","","PMID: 23192981","Secreted Signaling","Gh  - Prlr"
"GHRH_VIPR1","GHRH_VIPR1","GHRH","Ghrh","Vipr1","","","","","PMID: 10655511","Secreted Signaling","Ghrh  - Vipr1"
"GNRH1_GNRHR","GNRH1_GNRHR","GNRH","Gnrh1","Gnrhr","","","","","PMID: 19640273","Secreted Signaling","Gnrh1  - Gnrhr"
"INSL3_RXFP1","INSL3_RXFP1","RLN","Insl3","Rxfp1","","","","","KEGG: mmu04080","Secreted Signaling","Insl3  - Rxfp1"
"INSL3_RXFP3","INSL3_RXFP3","RLN","Insl3","Rxfp3","","","","","KEGG: mmu04080","Secreted Signaling","Insl3  - Rxfp3"
"INSL5_RXFP3","INSL5_RXFP3","RLN","Insl5","Rxfp3","","","","","KEGG: mmu04080","Secreted Signaling","Insl5  - Rxfp3"
"INSL5_RXFP1","INSL5_RXFP1","RLN","Insl5","Rxfp1","","","","","KEGG: mmu04080","Secreted Signaling","Insl5  - Rxfp1"
"NPVF_NPFFR1","NPVF_NPFFR1","NPVF","Npvf","Npffr1","","","","","PMID: 29106375","Secreted Signaling","Npvf  - Npffr1"
"OSTN_NPR3","OSTN_NPR3","OSTN","Ostn","Npr3","","","","","PMID: 29326144","Secreted Signaling","Ostn  - Npr3"
"PTHLH_PTH1R","PTHLH_PTH1R","PTH","Pthlh","Pth1r","","","","","PMID: 29577935","Secreted Signaling","Pthlh  - Pth1r"
"RARRES2_GPR1","RARRES2_GPR1","CHEMERIN","Rarres2","Gpr1","","","","","PMID: 24671882","Secreted Signaling","Rarres2  - Gpr1"
"RLN3_RXFP3","RLN3_RXFP3","RLN","Rln3","Rxfp3","","","","","KEGG: mmu04080","Secreted Signaling","Rln3  - Rxfp3"
"RLN3_RXFP1","RLN3_RXFP1","RLN","Rln3","Rxfp1","","","","","KEGG: mmu04080","Secreted Signaling","Rln3  - Rxfp1"
"SLURP2_CHRNB1","SLURP2_CHRNB1","SLURP","Slurp2","Chrnb1","","","","","KEGG: mmu04080","Secreted Signaling","Slurp2  - Chrnb1"
"SLURP2_CHRNB3","SLURP2_CHRNB3","SLURP","Slurp2","Chrnb3","","","","","KEGG: mmu04080","Secreted Signaling","Slurp2  - Chrnb3"
"SLURP2_CHRNB4","SLURP2_CHRNB4","SLURP","Slurp2","Chrnb4","","","","","KEGG: mmu04080","Secreted Signaling","Slurp2  - Chrnb4"
"SLURP2_CHRNA1","SLURP2_CHRNA1","SLURP","Slurp2","Chrna1","","","","","KEGG: mmu04080","Secreted Signaling","Slurp2  - Chrna1"
"SLURP2_CHRNA2","SLURP2_CHRNA2","SLURP","Slurp2","Chrna2","","","","","KEGG: mmu04080","Secreted Signaling","Slurp2  - Chrna2"
"SLURP2_CHRNA3","SLURP2_CHRNA3","SLURP","Slurp2","Chrna3","","","","","KEGG: mmu04080","Secreted Signaling","Slurp2  - Chrna3"
"SLURP2_CHRNA4","SLURP2_CHRNA4","SLURP","Slurp2","Chrna4","","","","","KEGG: mmu04080","Secreted Signaling","Slurp2  - Chrna4"
"SLURP2_CHRNA5","SLURP2_CHRNA5","SLURP","Slurp2","Chrna5","","","","","KEGG: mmu04080","Secreted Signaling","Slurp2  - Chrna5"
"SLURP2_CHRNA7","SLURP2_CHRNA7","SLURP","Slurp2","Chrna7","","","","","KEGG: mmu04080","Secreted Signaling","Slurp2  - Chrna7"
"SLURP2_CHRNA9","SLURP2_CHRNA9","SLURP","Slurp2","Chrna9","","","","","KEGG: mmu04080","Secreted Signaling","Slurp2  - Chrna9"
"SLURP2_CHRND","SLURP2_CHRND","SLURP","Slurp2","Chrnd","","","","","KEGG: mmu04080","Secreted Signaling","Slurp2  - Chrnd"
"SLURP2_CHRNE","SLURP2_CHRNE","SLURP","Slurp2","Chrne","","","","","KEGG: mmu04080","Secreted Signaling","Slurp2  - Chrne"
"TRH_TRHR2","TRH_TRHR2","TRH","Trh","Trhr2","","","","","KEGG: mmu04080","Secreted Signaling","Trh  - Trhr2"
"UCN2_CRHR1","UCN2_CRHR1","UCN","Ucn2","Crhr1","","","","","KEGG: mmu04080","Secreted Signaling","Ucn2  - Crhr1"
"BAG6_NCR3-PS","BAG6_NCR3-PS","BAG","Bag6","Ncr3-ps","","","","","PMID: 30021652","Secreted Signaling","Bag6  - Ncr3-ps"
"LAMA1_ITGA3_ITGB1","LAMA1_ITGA3_ITGB1","LAMININ","Lama1","ITGA3_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Lama1  - (Itga3+Itgb1)"
"LAMA2_ITGA3_ITGB1","LAMA2_ITGA3_ITGB1","LAMININ","Lama2","ITGA3_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Lama2  - (Itga3+Itgb1)"
"LAMA3_ITGA3_ITGB1","LAMA3_ITGA3_ITGB1","LAMININ","Lama3","ITGA3_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Lama3  - (Itga3+Itgb1)"
"LAMA4_ITGA3_ITGB1","LAMA4_ITGA3_ITGB1","LAMININ","Lama4","ITGA3_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Lama4  - (Itga3+Itgb1)"
"LAMB1_ITGA3_ITGB1","LAMB1_ITGA3_ITGB1","LAMININ","Lamb1","ITGA3_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Lamb1  - (Itga3+Itgb1)"
"LAMB2_ITGA3_ITGB1","LAMB2_ITGA3_ITGB1","LAMININ","Lamb2","ITGA3_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Lamb2  - (Itga3+Itgb1)"
"LAMC1_ITGA3_ITGB1","LAMC1_ITGA3_ITGB1","LAMININ","Lamc1","ITGA3_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Lamc1  - (Itga3+Itgb1)"
"LAMC2_ITGA3_ITGB1","LAMC2_ITGA3_ITGB1","LAMININ","Lamc2","ITGA3_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Lamc2  - (Itga3+Itgb1)"
"LAMC3_ITGA3_ITGB1","LAMC3_ITGA3_ITGB1","LAMININ","Lamc3","ITGA3_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Lamc3  - (Itga3+Itgb1)"
"RELN_ITGA3_ITGB1","RELN_ITGA3_ITGB1","RELN","Reln","ITGA3_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Reln  - (Itga3+Itgb1)"
"THBS2_ITGA3_ITGB1","THBS2_ITGA3_ITGB1","THBS","Thbs2","ITGA3_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Thbs2  - (Itga3+Itgb1)"
"THBS3_ITGA3_ITGB1","THBS3_ITGA3_ITGB1","THBS","Thbs3","ITGA3_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Thbs3  - (Itga3+Itgb1)"
"THBS4_ITGA3_ITGB1","THBS4_ITGA3_ITGB1","THBS","Thbs4","ITGA3_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Thbs4  - (Itga3+Itgb1)"
"COMP_ITGA3_ITGB1","COMP_ITGA3_ITGB1","THBS","Comp","ITGA3_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Comp  - (Itga3+Itgb1)"
"COL1A2_ITGA3_ITGB1","COL1A2_ITGA3_ITGB1","COLLAGEN","Col1a2","ITGA3_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col1a2  - (Itga3+Itgb1)"
"COL4A1_ITGA3_ITGB1","COL4A1_ITGA3_ITGB1","COLLAGEN","Col4a1","ITGA3_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col4a1  - (Itga3+Itgb1)"
"COL4A2_ITGA3_ITGB1","COL4A2_ITGA3_ITGB1","COLLAGEN","Col4a2","ITGA3_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col4a2  - (Itga3+Itgb1)"
"COL4A3_ITGA3_ITGB1","COL4A3_ITGA3_ITGB1","COLLAGEN","Col4a3","ITGA3_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col4a3  - (Itga3+Itgb1)"
"COL4A4_ITGA3_ITGB1","COL4A4_ITGA3_ITGB1","COLLAGEN","Col4a4","ITGA3_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col4a4  - (Itga3+Itgb1)"
"COL4A5_ITGA3_ITGB1","COL4A5_ITGA3_ITGB1","COLLAGEN","Col4a5","ITGA3_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col4a5  - (Itga3+Itgb1)"
"COL4A6_ITGA3_ITGB1","COL4A6_ITGA3_ITGB1","COLLAGEN","Col4a6","ITGA3_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col4a6  - (Itga3+Itgb1)"
"COL6A1_ITGA3_ITGB1","COL6A1_ITGA3_ITGB1","COLLAGEN","Col6a1","ITGA3_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col6a1  - (Itga3+Itgb1)"
"COL6A2_ITGA3_ITGB1","COL6A2_ITGA3_ITGB1","COLLAGEN","Col6a2","ITGA3_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col6a2  - (Itga3+Itgb1)"
"COL6A3_ITGA3_ITGB1","COL6A3_ITGA3_ITGB1","COLLAGEN","Col6a3","ITGA3_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col6a3  - (Itga3+Itgb1)"
"COL6A4_ITGA3_ITGB1","COL6A4_ITGA3_ITGB1","COLLAGEN","Col6a4","ITGA3_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col6a4  - (Itga3+Itgb1)"
"COL6A5_ITGA3_ITGB1","COL6A5_ITGA3_ITGB1","COLLAGEN","Col6a5","ITGA3_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col6a5  - (Itga3+Itgb1)"
"COL6A6_ITGA3_ITGB1","COL6A6_ITGA3_ITGB1","COLLAGEN","Col6a6","ITGA3_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col6a6  - (Itga3+Itgb1)"
"COL9A1_ITGA3_ITGB1","COL9A1_ITGA3_ITGB1","COLLAGEN","Col9a1","ITGA3_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col9a1  - (Itga3+Itgb1)"
"COL9A2_ITGA3_ITGB1","COL9A2_ITGA3_ITGB1","COLLAGEN","Col9a2","ITGA3_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col9a2  - (Itga3+Itgb1)"
"COL9A3_ITGA3_ITGB1","COL9A3_ITGA3_ITGB1","COLLAGEN","Col9a3","ITGA3_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col9a3  - (Itga3+Itgb1)"
